stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00160.jpg,26.86892195701339,0.9191012978553772,0.07381060719490051
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00168.jpg,28.019885790004267,0.9103229641914368,0.0641787052154541
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00176.jpg,32.80203199471882,0.922222375869751,0.07275211811065674
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00184.jpg,30.206650199202798,0.9131516814231873,0.07640592753887177
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00192.jpg,29.990058733491356,0.9016900062561035,0.12589982151985168
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00200.jpg,29.75837721362081,0.89727383852005,0.06301270425319672
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00208.jpg,33.068073338150036,0.9154520630836487,0.17203007638454437
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00216.jpg,29.890088217842884,0.894029438495636,0.199883833527565
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00224.jpg,32.196468924671045,0.8972653746604919,0.20322352647781372
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00232.jpg,26.8784604556653,0.8476518392562866,0.2164531648159027
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00000.jpg,27.40100210384559,0.8879801630973816,0.15897086262702942
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00008.jpg,28.335151625429372,0.9175294041633606,0.1668875813484192
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00016.jpg,28.036888708445154,0.8930126428604126,0.1394110918045044
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00024.jpg,27.56734281966649,0.9012810587882996,0.1613076627254486
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00032.jpg,26.90745926997821,0.9224741458892822,0.07915003597736359
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00040.jpg,27.31349672321139,0.8858888745307922,0.03517322614789009
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00048.jpg,28.215422821453696,0.8476347327232361,0.04234955459833145
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00056.jpg,28.49180266459203,0.9117814898490906,0.0807647556066513
